时间	桩号	地点	车速（km/h）	车牌
time	station	location	m_fSpeed	m_strCarNum
2021/4/25 16:45	K56+400	青龙立交	5550	蓝渝FEN777
2021/4/25 16:45	K56+400	青龙立交	5376	蓝渝F76K89
2021/4/25 16:47	K56+400	青龙立交	5185	蓝渝AK39V5
2021/4/25 16:45	K56+400	青龙立交	4908	蓝渝F83A05
2021/4/25 16:45	K56+400	青龙立交	5048	蓝渝A5TX72
2021/4/25 16:45	K56+400	青龙立交	4426	蓝渝F0W156
2021/4/25 16:47	K56+400	青龙立交	4980	蓝渝A378VD
2021/4/25 16:47	K56+400	青龙立交	3879	蓝川F13PC4
2021/4/25 16:45	K56+400	青龙立交	6014	绿渝ADF6339
2021/4/25 16:45	K56+400	青龙立交	4739	蓝浙AH55L5
2021/4/25 16:47	K56+400	青龙立交	4464	蓝渝F3G311
2021/4/25 16:47	K56+400	青龙立交	4444	NO
2021/4/25 16:47	K56+400	青龙立交	4179	蓝渝F1H298
2021/4/25 16:47	K56+400	青龙立交	4223	NO
2021/4/25 16:46	K56+400	青龙立交	5020	蓝渝F838E2
2021/4/25 16:48	K56+400	青龙立交	4594	蓝渝FFA895
2021/4/25 16:46	K56+400	青龙立交	5283	蓝渝AA5Z05
2021/4/25 16:48	K56+400	青龙立交	4221	蓝鄂QR8L38
2021/4/25 16:48	K56+400	青龙立交	4905	蓝渝A696BV
2021/4/25 16:48	K56+400	青龙立交	5188	蓝渝FFT929
2021/4/25 16:46	K56+400	青龙立交	5721	蓝渝FQN648
2021/4/25 16:46	K56+400	青龙立交	4484	蓝渝AT18A3
2021/4/25 16:46	K56+400	青龙立交	4762	蓝渝F8T379
2021/4/25 16:47	K56+400	青龙立交	5196	蓝渝DDX705
2021/4/25 16:47	K56+400	青龙立交	4917	蓝渝AB7B63
2021/4/25 16:47	K56+400	青龙立交	4641	蓝渝F6X083
2021/4/25 16:47	K56+400	青龙立交	5138	蓝渝A9RH22
2021/4/25 16:47	K56+400	青龙立交	3650	黄渝F29730
2021/4/25 16:49	K56+400	青龙立交	4029	蓝渝A8UL10
2021/4/25 16:47	K56+400	青龙立交	3630	蓝渝A079RK
2021/4/25 16:47	K56+400	青龙立交	4927	蓝渝F957C0
2021/4/25 16:47	K56+400	青龙立交	3751	蓝渝D5Q103
2021/4/25 16:47	K56+400	青龙立交	4802	蓝渝DBL286
2021/4/25 16:47	K56+400	青龙立交	5068	蓝渝FGG308
2021/4/25 16:47	K56+400	青龙立交	4919	蓝渝FQG527
2021/4/25 16:49	K56+400	青龙立交	4122	蓝渝F9W715
2021/4/25 16:49	K56+400	青龙立交	4218	蓝川A6807H
2021/4/25 16:49	K56+400	青龙立交	4360	蓝粤T52J30
2021/4/25 16:49	K56+400	青龙立交	6180	蓝渝FFV158
2021/4/25 16:47	K56+400	青龙立交	5017	蓝渝A765WP
2021/4/25 16:47	K56+400	青龙立交	4372	蓝渝A358K7
2021/4/25 16:49	K56+400	青龙立交	4433	蓝渝C917K7
2021/4/25 16:49	K56+400	青龙立交	4622	蓝渝AC2V27
2021/4/25 16:48	K56+400	青龙立交	4227	蓝渝F7B993
2021/4/25 16:48	K56+400	青龙立交	4775	蓝渝F78P02
2021/4/25 16:48	K56+400	青龙立交	4624	蓝渝F80A27
2021/4/25 16:49	K56+400	青龙立交	4934	蓝渝AS133W
2021/4/25 16:48	K56+400	青龙立交	4655	蓝渝F3L268
2021/4/25 16:48	K56+400	青龙立交	5695	蓝渝DD7295
2021/4/25 16:48	K56+400	青龙立交	4195	蓝渝D373D5
2021/4/25 16:50	K56+400	青龙立交	4601	蓝渝AD669R
2021/4/25 16:48	K56+400	青龙立交	4744	蓝渝A7XS09
2021/4/25 16:48	K56+400	青龙立交	4688	蓝渝F22X91
2021/4/25 16:48	K56+400	青龙立交	5148	蓝渝FBA610
2021/4/25 16:50	K56+400	青龙立交	5060	蓝渝A2Z92D
2021/4/25 16:48	K56+400	青龙立交	5912	蓝渝F896A1
2021/4/25 16:50	K56+400	青龙立交	3015	黄渝DD7772
2021/4/25 16:50	K56+400	青龙立交	4443	蓝渝FE9629
2021/4/25 16:48	K56+400	青龙立交	4557	蓝渝FLD685
2021/4/25 16:50	K56+400	青龙立交	5073	蓝渝FC6836
2021/4/25 16:50	K56+400	青龙立交	4079	蓝渝F3G369
2021/4/25 16:48	K56+400	青龙立交	4327	蓝渝DCZ349
2021/4/25 16:50	K56+400	青龙立交	4373	蓝渝FX8627
2021/4/25 16:48	K56+400	青龙立交	4468	蓝渝D1J345
2021/4/25 16:50	K56+400	青龙立交	4366	NO
2021/4/25 16:48	K56+400	青龙立交	4737	蓝渝FQL835
2021/4/25 16:50	K56+400	青龙立交	4541	蓝渝FBC060
2021/4/25 16:50	K56+400	青龙立交	4149	蓝渝F0G679
2021/4/25 16:49	K56+400	青龙立交	4584	蓝渝FDG893
2021/4/25 16:51	K56+400	青龙立交	4624	蓝渝ACG570
2021/4/25 16:51	K56+400	青龙立交	4724	蓝渝F7E907
2021/4/25 16:51	K56+400	青龙立交	3991	蓝渝FBG922
2021/4/25 16:51	K56+400	青龙立交	5036	蓝渝F19R93
2021/4/25 16:49	K56+400	青龙立交	3561	蓝渝A8918Q
2021/4/25 16:49	K56+400	青龙立交	4896	蓝渝C937U0
2021/4/25 16:51	K56+400	青龙立交	3897	蓝渝AW873N
2021/4/25 16:49	K56+400	青龙立交	4775	蓝渝F060A7
2021/4/25 16:51	K56+400	青龙立交	3842	蓝渝FL8766
2021/4/25 16:51	K56+400	青龙立交	4782	NO
2021/4/25 16:49	K56+400	青龙立交	4917	蓝渝DHW730
2021/4/25 16:51	K56+400	青龙立交	3839	蓝渝A9108T
2021/4/25 16:49	K56+400	青龙立交	4893	蓝渝FKE557
2021/4/25 16:49	K56+400	青龙立交	3650	黄渝A08386D
2021/4/25 16:51	K56+400	青龙立交	3803	蓝渝AR7H76
2021/4/25 16:51	K56+400	青龙立交	4770	蓝渝FRV589
2021/4/25 16:51	K56+400	青龙立交	3820	蓝渝FRG929
2021/4/25 16:49	K56+400	青龙立交	2843	黄渝F18292
2021/4/25 16:49	K56+400	青龙立交	4920	蓝渝E3G096
2021/4/25 16:51	K56+400	青龙立交	4988	蓝渝F06831
2021/4/25 16:49	K56+400	青龙立交	2957	NO
2021/4/25 16:50	K56+400	青龙立交	3390	蓝渝F6T778
2021/4/25 16:50	K56+400	青龙立交	3298	蓝渝F7X365
2021/4/25 16:50	K56+400	青龙立交	3916	蓝渝AP1M43
2021/4/25 16:50	K56+400	青龙立交	3736	蓝渝F3D706
2021/4/25 16:50	K56+400	青龙立交	5588	蓝渝F5W600
2021/4/25 16:50	K56+400	青龙立交	5131	蓝渝F5W600
2021/4/25 16:52	K56+400	青龙立交	5071	蓝渝FFL255
2021/4/25 16:50	K56+400	青龙立交	4637	蓝渝AL593C
2021/4/25 16:52	K56+400	青龙立交	3928	蓝渝AA53G5
2021/4/25 16:50	K56+400	青龙立交	3887	蓝渝A970JZ
2021/4/25 16:50	K56+400	青龙立交	4672	蓝渝DMS565
2021/4/25 16:50	K56+400	青龙立交	4773	蓝渝DKD077
2021/4/25 16:50	K56+400	青龙立交	2779	蓝渝A096FE
2021/4/25 16:50	K56+400	青龙立交	5348	蓝渝DFU629
2021/4/25 16:50	K56+400	青龙立交	4954	蓝渝DFU629
2021/4/25 16:50	K56+400	青龙立交	4023	黄渝A160G8
2021/4/25 16:50	K56+400	青龙立交	4870	蓝渝A100QN
2021/4/25 16:50	K56+400	青龙立交	4361	蓝渝F77P30
2021/4/25 16:52	K56+400	青龙立交	4306	蓝渝F15K15
2021/4/25 16:52	K56+400	青龙立交	4786	NO
2021/4/25 16:50	K56+400	青龙立交	4592	蓝渝DAG321
2021/4/25 16:50	K56+400	青龙立交	3579	蓝渝AE67K3
2021/4/25 16:50	K56+400	青龙立交	5011	蓝渝FMJ889
2021/4/25 16:52	K56+400	青龙立交	4243	蓝渝A897VT
2021/4/25 16:51	K56+400	青龙立交	5322	NO
2021/4/25 16:51	K56+400	青龙立交	5650	蓝渝FAH960
2021/4/25 16:53	K56+400	青龙立交	4652	蓝渝A00KH7
2021/4/25 16:53	K56+400	青龙立交	4147	蓝渝AZ4D17
2021/4/25 16:53	K56+400	青龙立交	4494	蓝渝T80A78
2021/4/25 16:53	K56+400	青龙立交	2099	黄渝F29187
2021/4/25 16:53	K56+400	青龙立交	4284	蓝渝F3G138
2021/4/25 16:51	K56+400	青龙立交	5568	蓝渝A783AL
2021/4/25 16:51	K56+400	青龙立交	5914	蓝渝FAP218
2021/4/25 16:53	K56+400	青龙立交	3707	蓝渝A2LN68
2021/4/25 16:51	K56+400	青龙立交	5365	蓝渝F5T815
2021/4/25 16:51	K56+400	青龙立交	6098	蓝渝FKT306
2021/4/25 16:51	K56+400	青龙立交	5348	蓝渝FE9663
2021/4/25 16:53	K56+400	青龙立交	4191	蓝渝FKW303
2021/4/25 16:53	K56+400	青龙立交	4849	蓝渝AL5Q67
2021/4/25 16:53	K56+400	青龙立交	4551	蓝渝FEV569
2021/4/25 16:52	K56+400	青龙立交	5898	绿渝AF09664
2021/4/25 16:53	K56+400	青龙立交	4693	蓝渝DCX629
2021/4/25 16:52	K56+400	青龙立交	4665	蓝渝AB979Z
2021/4/25 16:52	K56+400	青龙立交	3907	蓝渝A93JA9
2021/4/25 16:52	K56+400	青龙立交	4016	蓝渝F21Z05
2021/4/25 16:52	K56+400	青龙立交	3695	蓝渝F21Z05
2021/4/25 16:52	K56+400	青龙立交	3976	蓝渝AD29Q8
2021/4/25 16:52	K56+400	青龙立交	3512	蓝渝AP85W8
2021/4/25 16:54	K56+400	青龙立交	4116	蓝渝A0VG95
2021/4/25 16:54	K56+400	青龙立交	4782	蓝渝D955T6
2021/4/25 16:52	K56+400	青龙立交	4525	蓝渝F3F981
2021/4/25 16:52	K56+400	青龙立交	4377	蓝渝F178P2
2021/4/25 16:54	K56+400	青龙立交	4125	绿渝AD11243
2021/4/25 16:52	K56+400	青龙立交	3964	蓝渝DHW559
2021/4/25 16:52	K56+400	青龙立交	5134	NO
2021/4/25 16:54	K56+400	青龙立交	4261	蓝鄂A708D2
2021/4/25 16:54	K56+400	青龙立交	3823	NO
2021/4/25 16:52	K56+400	青龙立交	4172	蓝渝A8CQ23
2021/4/25 16:54	K56+400	青龙立交	4891	蓝渝AB088B
2021/4/25 16:54	K56+400	青龙立交	3161	蓝鄂L17P33
2021/4/25 16:54	K56+400	青龙立交	4412	蓝渝FJD768
2021/4/25 16:52	K56+400	青龙立交	4413	蓝渝F819F6
2021/4/25 16:54	K56+400	青龙立交	4567	蓝渝F076F0
2021/4/25 16:55	K56+400	青龙立交	4381	蓝渝AK15E6
2021/4/25 16:53	K56+400	青龙立交	4915	蓝渝F58T55
2021/4/25 16:55	K56+400	青龙立交	3511	蓝渝F16K81
2021/4/25 16:55	K56+400	青龙立交	3975	蓝渝A6Y6D0
2021/4/25 16:55	K56+400	青龙立交	3498	黄渝D07936
2021/4/25 16:55	K56+400	青龙立交	3542	蓝渝DNX980
2021/4/25 16:53	K56+400	青龙立交	4408	蓝渝AK3R95
2021/4/25 16:55	K56+400	青龙立交	3396	蓝渝FE9706
2021/4/25 16:55	K56+400	青龙立交	3332	蓝粤A3217S
2021/4/25 16:53	K56+400	青龙立交	4282	蓝渝AG1S65
2021/4/25 16:55	K56+400	青龙立交	2676	蓝渝AA3W37
2021/4/25 16:53	K56+400	青龙立交	4314	蓝渝F52D86
2021/4/25 16:53	K56+400	青龙立交	3123	蓝渝FLT523
2021/4/25 16:55	K56+400	青龙立交	4278	白渝AD477警
2021/4/25 16:53	K56+400	青龙立交	3958	蓝渝M891L5
2021/4/25 16:55	K56+400	青龙立交	4136	蓝渝AB7U67
2021/4/25 16:55	K56+400	青龙立交	4486	蓝渝F8F696
2021/4/25 16:54	K56+400	青龙立交	4478	黄渝F29188
2021/4/25 16:54	K56+400	青龙立交	3161	蓝渝A15ZY8
2021/4/25 16:54	K56+400	青龙立交	5008	蓝渝FL0971
2021/4/25 16:54	K56+400	青龙立交	4830	蓝渝A3285G
2021/4/25 16:54	K56+400	青龙立交	4678	蓝渝D910J9
2021/4/25 16:54	K56+400	青龙立交	3711	蓝渝FGW026
2021/4/25 16:54	K56+400	青龙立交	3847	蓝渝F06A11
2021/4/25 16:56	K56+400	青龙立交	3941	蓝渝AM51A6
2021/4/25 16:54	K56+400	青龙立交	5154	绿渝AD55617
2021/4/25 16:54	K56+400	青龙立交	3846	蓝渝D30V70
2021/4/25 16:56	K56+400	青龙立交	4390	蓝渝A8TH23
2021/4/25 16:54	K56+400	青龙立交	3980	蓝渝F15A02
2021/4/25 16:56	K56+400	青龙立交	4241	蓝渝F95V75
2021/4/25 16:56	K56+400	青龙立交	3842	蓝渝A7066Y
2021/4/25 16:56	K56+400	青龙立交	4823	蓝渝F19K09
2021/4/25 16:56	K56+400	青龙立交	4853	蓝渝DBL739
2021/4/25 16:56	K56+400	青龙立交	4360	蓝渝F9E592
2021/4/25 16:56	K56+400	青龙立交	3560	蓝渝F05049
2021/4/25 16:54	K56+400	青龙立交	4910	蓝渝FLG717
2021/4/25 16:56	K56+400	青龙立交	3722	蓝渝AZ263F
2021/4/25 16:55	K56+400	青龙立交	3922	蓝渝F23J77
2021/4/25 16:55	K56+400	青龙立交	5201	蓝渝F551Q3
2021/4/25 16:57	K56+400	青龙立交	5508	NO
2021/4/25 16:55	K56+400	青龙立交	4941	NO
2021/4/25 16:57	K56+400	青龙立交	3672	蓝渝AV0E79
2021/4/25 16:57	K56+400	青龙立交	4411	蓝渝FNU977
2021/4/25 16:55	K56+400	青龙立交	5008	蓝渝F979F5
2021/4/25 16:55	K56+400	青龙立交	5644	蓝渝FB9768
2021/4/25 16:57	K56+400	青龙立交	4212	蓝渝F352L1
2021/4/25 16:55	K56+400	青龙立交	5399	蓝渝AL5V55
2021/4/25 16:55	K56+400	青龙立交	4858	蓝渝F3G268
2021/4/25 16:57	K56+400	青龙立交	4286	蓝渝A9ST38
2021/4/25 16:57	K56+400	青龙立交	4671	蓝渝FAU083
2021/4/25 16:57	K56+400	青龙立交	4614	蓝渝F623R7
2021/4/25 16:55	K56+400	青龙立交	4706	蓝渝FAK105
2021/4/25 16:56	K56+400	青龙立交	4218	蓝渝D79G65
2021/4/25 16:58	K56+400	青龙立交	3714	蓝渝F257D3
2021/4/25 16:56	K56+400	青龙立交	3561	黄渝A19796F
2021/4/25 16:56	K56+400	青龙立交	3472	NO
2021/4/25 16:56	K56+400	青龙立交	3735	蓝渝AT237Z
2021/4/25 16:56	K56+400	青龙立交	3531	蓝渝AF3U20
2021/4/25 16:56	K56+400	青龙立交	5297	蓝渝F302N6
2021/4/25 16:56	K56+400	青龙立交	4780	蓝渝AM29L7
2021/4/25 16:58	K56+400	青龙立交	4111	蓝渝AD70F3
2021/4/25 16:58	K56+400	青龙立交	4656	蓝渝F175A7
2021/4/25 16:58	K56+400	青龙立交	4739	NO
2021/4/25 16:56	K56+400	青龙立交	4597	蓝渝A9F6H6
2021/4/25 16:58	K56+400	青龙立交	4035	蓝渝FPK233
2021/4/25 16:56	K56+400	青龙立交	5417	蓝渝F32F10
2021/4/25 16:56	K56+400	青龙立交	5078	蓝渝A192KB
2021/4/25 16:58	K56+400	青龙立交	4194	绿渝AD00656
2021/4/25 16:58	K56+400	青龙立交	5023	蓝渝A6AE31
2021/4/25 16:58	K56+400	青龙立交	4061	蓝渝AT71J9
2021/4/25 16:58	K56+400	青龙立交	4609	蓝渝F85D65
2021/4/25 16:56	K56+400	青龙立交	5030	蓝渝AL21V3
2021/4/25 16:58	K56+400	青龙立交	4534	蓝渝D936R5
2021/4/25 16:58	K56+400	青龙立交	5245	蓝渝A7LJ26
2021/4/25 16:56	K56+400	青龙立交	5119	蓝渝F28E35
2021/4/25 16:56	K56+400	青龙立交	5106	蓝渝F166L9
2021/4/25 16:58	K56+400	青龙立交	4553	蓝渝F39L31
2021/4/25 16:58	K56+400	青龙立交	4714	蓝渝FX0375
2021/4/25 16:57	K56+400	青龙立交	4609	蓝渝AB59P5
2021/4/25 16:57	K56+400	青龙立交	4588	蓝渝A380EP
2021/4/25 16:57	K56+400	青龙立交	4713	蓝渝A782FL
2021/4/25 16:57	K56+400	青龙立交	3239	黄渝AL3966
2021/4/25 16:57	K56+400	青龙立交	4094	NO
2021/4/25 16:57	K56+400	青龙立交	5461	蓝渝DJA621
2021/4/25 16:57	K56+400	青龙立交	4601	蓝渝F9T508
2021/4/25 16:57	K56+400	青龙立交	4607	蓝渝F9T508
2021/4/25 16:57	K56+400	青龙立交	5770	蓝渝AC31T7
2021/4/25 16:59	K56+400	青龙立交	4279	蓝渝F38K31
2021/4/25 16:58	K56+400	青龙立交	5624	蓝渝FQW023
2021/4/25 16:58	K56+400	青龙立交	3592	NO
2021/4/25 16:58	K56+400	青龙立交	5020	蓝渝D997Q3
2021/4/25 16:58	K56+400	青龙立交	4425	蓝渝D997Q3
2021/4/25 16:58	K56+400	青龙立交	4340	蓝渝DC7251
2021/4/25 16:58	K56+400	青龙立交	4433	NO
2021/4/25 17:00	K56+400	青龙立交	3843	蓝渝F2G789
2021/4/25 17:00	K56+400	青龙立交	4766	蓝川AU113N
2021/4/25 16:58	K56+400	青龙立交	5096	蓝渝FT0506
2021/4/25 16:58	K56+400	青龙立交	4453	蓝渝A0AH07
2021/4/25 17:00	K56+400	青龙立交	4533	蓝渝F16K22
2021/4/25 16:58	K56+400	青龙立交	4702	蓝渝D890ZZ
2021/4/25 17:00	K56+400	青龙立交	4597	蓝渝AZC888
2021/4/25 17:00	K56+400	青龙立交	5112	蓝渝A120WV
2021/4/25 16:58	K56+400	青龙立交	4580	蓝渝FBA916
2021/4/25 17:00	K56+400	青龙立交	4739	蓝渝A825J9
2021/4/25 17:00	K56+400	青龙立交	4206	蓝渝AC389V
2021/4/25 16:58	K56+400	青龙立交	5008	蓝渝DAW277
2021/4/25 17:00	K56+400	青龙立交	4197	NO
2021/4/25 16:58	K56+400	青龙立交	4197	蓝渝AV072N
2021/4/25 16:58	K56+400	青龙立交	4778	蓝渝F11K99
2021/4/25 16:58	K56+400	青龙立交	4582	蓝渝F80A01
2021/4/25 17:00	K56+400	青龙立交	3305	蓝渝F9D535
2021/4/25 16:58	K56+400	青龙立交	4385	蓝渝FBC399
2021/4/25 16:58	K56+400	青龙立交	3340	黄渝DA8000
2021/4/25 16:58	K56+400	青龙立交	4903	NO
2021/4/25 16:58	K56+400	青龙立交	3379	蓝渝FBY328
2021/4/25 17:00	K56+400	青龙立交	4389	蓝渝DL7702
2021/4/25 16:59	K56+400	青龙立交	4590	蓝渝F551F3
2021/4/25 16:59	K56+400	青龙立交	5050	蓝渝A371UF
2021/4/25 16:59	K56+400	青龙立交	4364	蓝渝FAR306
2021/4/25 17:01	K56+400	青龙立交	4132	蓝渝FCZ158
2021/4/25 17:01	K56+400	青龙立交	3770	蓝渝FFP129
2021/4/25 17:01	K56+400	青龙立交	4521	蓝渝F36C89
2021/4/25 17:01	K56+400	青龙立交	4591	蓝渝A0DF61
2021/4/25 17:01	K56+400	青龙立交	4601	蓝渝AG793G
2021/4/25 17:01	K56+400	青龙立交	4362	蓝渝F12K85
2021/4/25 17:01	K56+400	青龙立交	3774	蓝渝F36Z89
2021/4/25 16:59	K56+400	青龙立交	4875	蓝渝F21Y25
2021/4/25 17:01	K56+400	青龙立交	4291	蓝渝F698E0
2021/4/25 16:59	K56+400	青龙立交	6356	蓝渝FGG527
2021/4/25 16:59	K56+400	青龙立交	3846	黄渝AL5600
2021/4/25 16:59	K56+400	青龙立交	4853	蓝渝FQM869
2021/4/25 17:01	K56+400	青龙立交	4209	蓝渝F3W301
2021/4/25 16:59	K56+400	青龙立交	3670	黄渝A09083D
2021/4/25 17:01	K56+400	青龙立交	4216	蓝渝AU9E98
2021/4/25 17:00	K56+400	青龙立交	4835	蓝渝F7L927
2021/4/25 17:01	K56+400	青龙立交	3955	蓝渝D54Q29
2021/4/25 17:01	K56+400	青龙立交	4650	蓝渝D440M2
2021/4/25 17:00	K56+400	青龙立交	4360	蓝渝F838H0
2021/4/25 17:00	K56+400	青龙立交	3646	蓝渝DDB257
2021/4/25 17:00	K56+400	青龙立交	3923	蓝渝AK0A85
2021/4/25 17:00	K56+400	青龙立交	3654	NO
2021/4/25 17:00	K56+400	青龙立交	3686	蓝渝D40811
2021/4/25 17:00	K56+400	青龙立交	3935	蓝渝D40811
2021/4/25 17:02	K56+400	青龙立交	4667	蓝渝A95RU2
2021/4/25 17:00	K56+400	青龙立交	4737	蓝渝AW666R
2021/4/25 17:02	K56+400	青龙立交	4324	蓝渝F188L7
2021/4/25 17:02	K56+400	青龙立交	3959	蓝渝DLV208
2021/4/25 17:02	K56+400	青龙立交	4066	蓝渝FDK002
2021/4/25 17:02	K56+400	青龙立交	4043	NO
2021/4/25 17:02	K56+400	青龙立交	2521	蓝渝F78D72
2021/4/25 17:00	K56+400	青龙立交	4071	蓝渝FKB577
2021/4/25 17:00	K56+400	青龙立交	4529	蓝渝FQF148
2021/4/25 17:00	K56+400	青龙立交	4817	NO
2021/4/25 17:02	K56+400	青龙立交	4066	蓝渝FB2296
2021/4/25 17:02	K56+400	青龙立交	4109	蓝渝AF1X56
2021/4/25 17:01	K56+400	青龙立交	4953	蓝渝A201WS
2021/4/25 17:02	K56+400	青龙立交	4321	蓝鄂EVW872
2021/4/25 17:03	K56+400	青龙立交	4626	蓝渝AQ568B
2021/4/25 17:01	K56+400	青龙立交	4147	蓝渝A832PM
2021/4/25 17:03	K56+400	青龙立交	4334	蓝渝AV50C9
2021/4/25 17:01	K56+400	青龙立交	4775	蓝渝AQ611J
2021/4/25 17:03	K56+400	青龙立交	4382	蓝新CK2121
2021/4/25 17:03	K56+400	青龙立交	4433	蓝渝F6X591
2021/4/25 17:01	K56+400	青龙立交	4586	蓝渝F93S29
2021/4/25 17:03	K56+400	青龙立交	4433	NO
2021/4/25 17:01	K56+400	青龙立交	4867	蓝渝AC009C
2021/4/25 17:01	K56+400	青龙立交	3740	蓝渝FNV212
2021/4/25 17:01	K56+400	青龙立交	4474	蓝渝F06C79
2021/4/25 17:01	K56+400	青龙立交	3948	蓝渝AD613C
2021/4/25 17:01	K56+400	青龙立交	4644	蓝渝AD613C
2021/4/25 17:01	K56+400	青龙立交	3585	蓝赣FRN278
2021/4/25 17:02	K56+400	青龙立交	4748	蓝渝FPU008
2021/4/25 17:02	K56+400	青龙立交	4184	蓝渝F3G593
2021/4/25 17:03	K56+400	青龙立交	4257	蓝渝FPH588
2021/4/25 17:02	K56+400	青龙立交	4330	蓝渝A136QS
2021/4/25 17:02	K56+400	青龙立交	3518	蓝渝AL8P61
2021/4/25 17:04	K56+400	青龙立交	4339	蓝渝FHW729
2021/4/25 17:02	K56+400	青龙立交	4443	蓝贵A0VA82
2021/4/25 17:02	K56+400	青龙立交	4978	蓝渝FCF076
2021/4/25 17:02	K56+400	青龙立交	3777	蓝渝F62E88
2021/4/25 17:02	K56+400	青龙立交	4448	蓝渝F09151
2021/4/25 17:02	K56+400	青龙立交	4591	蓝渝AN72Y3
2021/4/25 17:04	K56+400	青龙立交	4385	蓝渝FFN607
2021/4/25 17:04	K56+400	青龙立交	4689	蓝渝FHW423
2021/4/25 17:04	K56+400	青龙立交	4637	蓝渝F8W288
2021/4/25 17:04	K56+400	青龙立交	4865	蓝渝DMV513
2021/4/25 17:04	K56+400	青龙立交	4748	蓝渝AM67G9
2021/4/25 17:04	K56+400	青龙立交	4413	蓝渝DR5057
2021/4/25 17:02	K56+400	青龙立交	3876	蓝渝F5C631
2021/4/25 17:04	K56+400	青龙立交	4433	蓝渝A029PL
2021/4/25 17:02	K56+400	青龙立交	3961	蓝渝FDP797
2021/4/25 17:02	K56+400	青龙立交	5511	蓝渝F59U27
2021/4/25 17:04	K56+400	青龙立交	4319	NO
2021/4/25 17:02	K56+400	青龙立交	5030	蓝渝F57D39
2021/4/25 17:04	K56+400	青龙立交	4755	蓝渝AR955V
2021/4/25 17:04	K56+400	青龙立交	4484	NO
2021/4/25 17:04	K56+400	青龙立交	4578	蓝渝F3G258
2021/4/25 17:04	K56+400	青龙立交	4486	蓝渝F0L898
2021/4/25 17:02	K56+400	青龙立交	4860	蓝渝F655N9
2021/4/25 17:02	K56+400	青龙立交	4735	NO
2021/4/25 17:04	K56+400	青龙立交	4559	蓝渝ACG331
2021/4/25 17:04	K56+400	青龙立交	4209	蓝渝A6CU00
2021/4/25 17:02	K56+400	青龙立交	4545	蓝渝D760Z6
2021/4/25 17:04	K56+400	青龙立交	4140	蓝渝F060H5
2021/4/25 17:02	K56+400	青龙立交	4889	蓝渝FDW126
2021/4/25 17:02	K56+400	青龙立交	4755	NO
2021/4/25 17:03	K56+400	青龙立交	4605	蓝渝FAA749
2021/4/25 17:03	K56+400	青龙立交	4332	蓝渝AR699L
2021/4/25 17:03	K56+400	青龙立交	4331	蓝渝AZ82F2
2021/4/25 17:04	K56+400	青龙立交	4094	蓝渝A13GZ2
2021/4/25 17:03	K56+400	青龙立交	5096	蓝渝AQ32F1
2021/4/25 17:04	K56+400	青龙立交	4603	蓝渝AR2279
2021/4/25 17:03	K56+400	青龙立交	5191	蓝渝FT0929
2021/4/25 17:03	K56+400	青龙立交	4545	蓝渝F58E53
2021/4/25 17:03	K56+400	青龙立交	4724	蓝渝A0293P
2021/4/25 17:03	K56+400	青龙立交	4771	蓝渝AT5U01
2021/4/25 17:03	K56+400	青龙立交	4439	蓝渝DAK199
2021/4/25 17:05	K56+400	青龙立交	4338	蓝鄂A5A1E8
2021/4/25 17:03	K56+400	青龙立交	3959	NO
2021/4/25 17:03	K56+400	青龙立交	4889	蓝渝DFN152
2021/4/25 17:03	K56+400	青龙立交	4927	蓝渝F93D31
2021/4/25 17:03	K56+400	青龙立交	4081	蓝渝A377GB
2021/4/25 17:05	K56+400	青龙立交	4849	蓝渝FC8618
2021/4/25 17:05	K56+400	青龙立交	2144	黄渝A05609D
2021/4/25 17:05	K56+400	青龙立交	4527	绿渝AD66880
2021/4/25 17:03	K56+400	青龙立交	6491	蓝渝A9YH63
2021/4/25 17:03	K56+400	青龙立交	4130	蓝渝F733P1
2021/4/25 17:03	K56+400	青龙立交	5452	蓝渝F6U708
2021/4/25 17:05	K56+400	青龙立交	4946	蓝渝FKA876
2021/4/25 17:03	K56+400	青龙立交	4473	蓝渝F66E66
2021/4/25 17:03	K56+400	青龙立交	4218	蓝渝F66E66
2021/4/25 17:05	K56+400	青龙立交	3625	黄渝A03703D
2021/4/25 17:03	K56+400	青龙立交	3897	蓝渝AM83J2
2021/4/25 17:03	K56+400	青龙立交	4047	蓝渝F19A13
2021/4/25 17:03	K56+400	青龙立交	4452	蓝渝F287M7
2021/4/25 17:05	K56+400	青龙立交	4253	蓝渝DNJ119
2021/4/25 17:05	K56+400	青龙立交	4848	蓝渝FFH648
2021/4/25 17:04	K56+400	青龙立交	5043	NO
2021/4/25 17:06	K56+400	青龙立交	4934	蓝渝FKK369
2021/4/25 17:06	K56+400	青龙立交	4421	蓝渝AX65M9
2021/4/25 17:04	K56+400	青龙立交	4865	蓝渝A7VU63
2021/4/25 17:04	K56+400	青龙立交	4853	蓝渝AY8Q76
2021/4/25 17:04	K56+400	青龙立交	5303	蓝渝F62V12
2021/4/25 17:04	K56+400	青龙立交	5013	蓝渝A906TS
2021/4/25 17:06	K56+400	青龙立交	4065	蓝渝F8V553
2021/4/25 17:06	K56+400	青龙立交	3706	蓝渝FRM129
2021/4/25 17:06	K56+400	青龙立交	3441	蓝渝U771A7
2021/4/25 17:05	K56+400	青龙立交	4620	蓝渝F95B53
2021/4/25 17:07	K56+400	青龙立交	3551	蓝渝FCN556
